port_key,Expiration,basis_pval
389,2010-03-31,0.2640785533136384
389,2010-06-30,3.715898388653208e-4
389,2010-09-30,4.584056654019326e-5
389,2010-12-31,2.12971448557288e-5
389,2011-03-31,4.1218840321503886e-5
389,2011-06-30,1.0368523427087475e-4
389,2011-09-30,4.3473666155566e-4
390,2009-09-30,0.500496136438914
390,2009-12-31,0.731731775741248
390,2010-03-31,0.2521256433507346
390,2010-06-30,4.010728641360621e-4
390,2010-09-30,6.74023291269044e-5
390,2010-12-31,2.8512347266024768e-5
390,2011-03-31,3.479728339985835e-5
390,2011-06-30,9.058708101729601e-5
390,2011-09-30,4.141320356851044e-4
391,2009-09-30,0.48721611181755897
391,2009-12-31,0.7160024901791557
391,2010-03-31,0.24072716905556293
391,2010-06-30,4.3593870930981696e-4
391,2010-09-30,9.873053759927542e-5
391,2010-12-31,3.8662087020876274e-5
391,2011-03-31,2.982767205858321e-5
391,2011-06-30,8.006720352122674e-5
391,2011-09-30,3.9823923810899784e-4
392,2009-09-30,0.5952679163691117
392,2009-12-31,0.8280607191813432
392,2010-03-31,0.3269941211377909
392,2010-06-30,2.933253430335701e-4
392,2010-09-30,7.760038605498815e-6
392,2010-12-31,6.465508195779278e-6
392,2011-03-31,1.1400686958204293e-4
392,2011-06-30,2.3185152746311478e-4
392,2011-09-30,6.436820468152249e-4
393,2009-09-30,0.5804340745903092
393,2009-12-31,0.8110687125651934
393,2010-03-31,0.31248580621113003
393,2010-06-30,3.04572205892244e-4
393,2010-09-30,1.1157004725690075e-5
393,2010-12-31,7.876786729334288e-6
393,2011-03-31,9.359967142454095e-5
393,2011-06-30,1.9702965527346278e-4
393,2011-09-30,5.93146025923937e-4
394,2009-09-30,0.5658645794191477
394,2009-12-31,0.7943069258536757
394,2010-03-31,0.2985706036738287
394,2010-06-30,3.1871197380501525e-4
394,2010-09-30,1.6160698007039535e-5
394,2010-12-31,9.802508486109391e-6
394,2011-03-31,7.695483468387613e-5
394,2011-06-30,1.6783882315543386e-4
394,2011-09-30,5.491622174107781e-4
395,2009-09-30,0.5515662504738157
395,2009-12-31,0.7777894202092861
395,2010-03-31,0.2852394503428127
395,2010-06-30,3.360689163275942e-4
395,2010-09-30,2.351780417172898e-5
395,2010-12-31,1.2444480831995456e-5
395,2011-03-31,6.348170193984124e-5
395,2011-06-30,1.435143003434032e-4
395,2011-09-30,5.112649728140347e-4
396,2009-09-30,0.5375450483914415
396,2009-12-31,0.7615291096061322
396,2010-03-31,0.27248164529536045
396,2010-06-30,3.570337371400123e-4
396,2010-09-30,3.429876588289943e-5
396,2010-12-31,1.6090272368381284e-5
396,2011-03-31,5.266133169021332e-5
396,2011-06-30,1.2337311311843175e-4
396,2011-09-30,4.790373628572358e-4
397,2009-09-30,0.5238060850233934
397,2009-12-31,0.7455377402244667
397,2010-03-31,0.2602850400323143
397,2010-06-30,3.8207266370554404e-4
397,2010-09-30,5.002102795751988e-5
397,2010-12-31,2.1149657633550928e-5
397,2011-03-31,4.4044919903335296e-5
397,2011-06-30,1.0681318304809244e-4
397,2011-09-30,4.52116859840801e-4
398,2009-09-30,0.5103536385146556
398,2009-12-31,0.7298258802402582
398,2010-03-31,0.24863622707164654
398,2010-06-30,4.117377496651887e-4
398,2010-09-30,7.28096096055214e-5
398,2010-12-31,2.8205870656562653e-5
398,2011-03-31,3.72508770528851e-5
398,2011-06-30,9.331120428172912e-5
398,2011-09-30,4.302011088318658e-4
399,2009-09-30,0.4971911728607442
399,2009-12-31,0.7144029195111476
399,2010-03-31,0.23752072453384526
399,2010-06-30,4.466784462401857e-4
399,2010-09-30,1.0560175820165587e-4
399,2010-12-31,3.808701152488694e-5
399,2011-03-31,3.196094249926293e-5
399,2011-06-30,8.24195801432947e-5
399,2011-09-30,4.1305401779789065e-4
400,2009-09-30,0.5892674083255314
400,2009-12-31,0.807689766036671
400,2010-03-31,0.3076167182847097
400,2010-06-30,3.1563214481252025e-4
400,2010-09-30,1.2742743100539274e-5
400,2010-12-31,7.98958510894454e-6
400,2011-03-31,9.913238573739328e-5
400,2011-06-30,2.0295518643130727e-4
400,2011-09-30,6.189491032941126e-4
401,2009-09-30,0.5749000530275673
401,2009-12-31,0.7912769677737517
401,2010-03-31,0.29407671719096484
401,2010-06-30,3.30240049255845e-4
401,2010-09-30,1.82783326731387e-5
401,2010-12-31,9.923916323830969e-6
401,2011-03-31,8.182664383892835e-5
401,2011-06-30,1.7318172707852465e-4
401,2011-09-30,5.732821158623073e-4
402,2009-09-30,0.5607878160231416
402,2009-12-31,0.7750994028041366
402,2010-03-31,0.2810984710547764
402,2010-06-30,3.4804733056090676e-4
402,2010-09-30,2.6332005217647577e-5
402,2010-12-31,1.2566712605016695e-5
402,2011-03-31,6.775574439364048e-5
402,2011-06-30,1.4830265822389645e-4
402,2011-09-30,5.337928348067938e-4
403,2009-09-30,0.5469366592815761
403,2009-12-31,0.7591692215999188
403,2010-03-31,0.26867165590815006
403,2010-06-30,3.694353179929632e-4
403,2010-09-30,3.801069113015806e-5
403,2010-12-31,1.619792781629843e-5
403,2011-03-31,5.6402017577438657e-5
403,2011-06-30,1.2764101797151908e-4
403,2011-09-30,5.000621843645401e-4
404,2009-09-30,0.5333517674475611
404,2009-12-31,0.7434974980575324
404,2010-03-31,0.2567846198462929
404,2010-06-30,3.948567238851067e-4
404,2010-09-30,5.486767083766212e-5
404,2010-12-31,2.121447382320171e-5
404,2011-03-31,4.7315762713342737e-5
404,2011-06-30,1.1059820489208674e-4
404,2011-09-30,4.7172308936647023e-4
405,2009-09-30,0.5200375591124653
405,2009-12-31,0.7280942198740837
405,2010-03-31,0.2454245548448562
405,2010-06-30,4.248451041175047e-4
405,2010-09-30,7.90571042177877e-5
405,2010-12-31,2.8178417175759155e-5
405,2011-03-31,4.0112718561485316e-5
405,2011-06-30,9.665210287849053e-5
405,2011-09-30,4.484660915563424e-4
406,2009-09-30,0.5069977021515326
406,2009-12-31,0.7129682877120425
406,2010-03-31,0.23457766489539425
406,2010-06-30,4.600254388703147e-4
406,2010-09-30,1.1352919317043369e-4
406,2010-12-31,3.788378722718829e-5
406,2011-03-31,3.4470573036299666e-5
406,2011-06-30,8.53542714114585e-5
406,2011-09-30,4.3004522245468303e-4
407,2009-09-30,0.5837495555837071
407,2009-12-31,0.7884500713057516
407,2010-03-31,0.28990145458239513
407,2010-06-30,3.436683717174922e-4
407,2010-09-30,2.0756269342877827e-5
407,2010-12-31,1.0142880158590642e-5
407,2011-03-31,8.730659044610802e-5
407,2011-06-30,1.7933539801987574e-4
407,2011-09-30,5.998205895755296e-4
408,2009-09-30,0.5698242575650778
408,2009-12-31,0.7726015059896656
408,2010-03-31,0.2772588434851732
408,2010-06-30,3.620065817770556e-4
408,2010-09-30,2.960114104670411e-5
408,2010-12-31,1.2810396094009188e-5
408,2011-03-31,7.258975197430827e-5
408,2011-06-30,1.5384751324373842e-4
408,2011-09-30,5.586867321131347e-4
409,2009-09-30,0.5561449285265623
409,2009-12-31,0.7569909331952221
409,2010-03-31,0.26514674178769454
409,2010-06-30,3.839111623531686e-4
409,2010-09-30,4.229417124612371e-5
409,2010-12-31,1.6459103588093255e-5
409,2011-03-31,6.06579028017935e-5
409,2011-06-30,1.3261564877671078e-4
409,2011-09-30,5.23405647875741e-4
410,2009-09-30,0.5427167875299873
410,2009-12-31,0.741628800423796
410,2010-03-31,0.25355398690255004
410,2010-06-30,4.098230446834065e-4
410,2010-09-30,6.042862129216985e-5
410,2010-12-31,2.1476234373143796e-5
410,2011-03-31,5.106076039935251e-5
410,2011-06-30,1.1504488899762007e-4
410,2011-09-30,4.93606957648987e-4
411,2009-09-30,0.5295443500881043
411,2009-12-31,0.7265245529107273
411,2010-03-31,0.24246835310116996
411,2010-06-30,4.4025950010775726e-4
411,2010-09-30,8.619287610016953e-5
411,2010-12-31,2.840723997200632e-5
411,2011-03-31,4.3411679322756937e-5
411,2011-06-30,1.0061454231201944e-4
411,2011-09-30,4.6897548107485096e-4
412,2009-09-30,0.5166314399747808
412,2009-12-31,0.7116866323737341
412,2010-03-31,0.23187670474603198
412,2010-06-30,4.758238307649232e-4
412,2010-09-30,1.2255667478409843e-4
412,2010-12-31,3.801861105499195e-5
412,2011-03-31,3.738455288889972e-5
412,2011-06-30,8.887559000147731e-5
412,2011-09-30,4.4925692855304e-4
413,2009-09-30,0.5786751358680556
413,2009-12-31,0.7702833977125835
413,2010-03-31,0.2736971811468665
413,2010-06-30,3.7787274591277053e-4
413,2010-09-30,3.337031784141229e-5
413,2010-12-31,1.317125021677911e-5
413,2011-03-31,7.801602177362164e-5
413,2011-06-30,1.601563458572882e-4
413,2011-09-30,5.860082905891103e-4
414,2009-09-30,0.5651688547070346
414,2009-12-31,0.7549822486839228
414,2010-03-31,0.26188456022765066
414,2010-06-30,4.0037881097016565e-4
414,2010-09-30,4.719853933001874e-5
414,2010-12-31,1.686710849403062e-5
414,2011-03-31,6.546180657842929e-5
414,2011-06-30,1.3830604292433207e-4
414,2011-09-30,5.491292561983845e-4
415,2009-09-30,0.551899542418874
415,2009-12-31,0.7399199728420701
415,2010-03-31,0.25057180128022327
415,2010-06-30,4.2687819093607175e-4
415,2010-09-30,6.67560507442222e-5
415,2010-12-31,2.1924516633619673e-5
415,2011-03-31,5.5312802749767865e-5
415,2011-06-30,1.2016322994951994e-4
415,2011-09-30,5.178288969103645e-4
416,2009-09-30,0.5388717741515616
416,2009-12-31,0.7251055081710185
416,2010-03-31,0.2397472417752125
416,2010-06-30,4.5787369765367547e-4
416,2010-09-30,9.426955068219228e-5
416,2010-12-31,2.887619943649125e-5
416,2011-03-31,4.718031716889471e-5
416,2011-06-30,1.0520889051344104e-4
416,2011-09-30,4.91787590207288e-4
417,2009-09-30,0.5260894880067517
417,2009-12-31,0.7105468655644842
417,2010-03-31,0.22939837993005444
417,2010-06-30,4.939492744682217e-4
417,2010-09-30,1.3273353446279163e-4
417,2010-12-31,3.846666175841716e-5
417,2011-03-31,4.0734754174434376e-5
417,2011-06-30,9.299370359924904e-5
417,2011-09-30,4.707441549934025e-4
418,2009-09-30,0.5740084492631282
418,2009-12-31,0.7531319875679274
418,2010-03-31,0.25886464339816795
418,2010-06-30,4.1877313821152794e-4
418,2010-09-30,5.2776212108646034e-5
418,2010-12-31,1.7418283048989007e-5
418,2011-03-31,7.084946678895906e-5
418,2011-06-30,1.4472565909533252e-4
418,2011-09-30,5.773010566390224e-4
419,2009-09-30,0.560899497049032
419,2009-12-31,0.7383601585621318
419,2010-03-31,0.24781852893631962
419,2010-06-30,4.459476703348349e-4
419,2010-09-30,7.39052826135954e-5
419,2010-12-31,2.255286266297903e-5
419,2011-03-31,6.010789845205867e-5
419,2011-06-30,1.2596778562108028e-4
419,2011-09-30,5.444566685617112e-4
420,2009-09-30,0.5480187150517083
420,2009-12-31,0.7238265339236606
420,2010-03-31,0.23724257782874375
420,2010-06-30,4.7760146692361476e-4
420,2010-09-30,1.0334312322822906e-4
420,2010-12-31,2.957443713839774e-5
420,2011-03-31,5.145451569128616e-5
420,2011-06-30,1.1045026246878605e-4
420,2011-09-30,5.169689415513957e-4
421,2009-09-30,0.5353701198614839
421,2009-12-31,0.7095387198817167
421,2010-03-31,0.22712489511957887
421,2010-06-30,5.143010422223218e-4
421,2010-09-30,1.4411301054271727e-4
421,2010-12-31,3.9210271875556965e-5
421,2011-03-31,4.4556586064974835e-5
421,2011-06-30,9.772375577787469e-5
421,2011-09-30,4.945711251809337e-4
422,2009-09-30,0.5697170171308601
422,2009-12-31,0.7369392699823014
422,2010-03-31,0.24527629119190578
422,2010-06-30,4.66970878932518e-4
422,2010-09-30,8.193396947766837e-5
422,2010-12-31,2.3358024154875425e-5
422,2011-03-31,6.548481952117333e-5
422,2011-06-30,1.324769545998796e-4
422,2011-09-30,5.735640089088441e-4
423,2009-09-30,0.556985009094103
423,2009-12-31,0.72267784666516
423,2010-03-31,0.2349373086051494
423,2010-06-30,4.99372091463521e-4
423,2010-09-30,1.1347190014830205e-4
423,2010-12-31,3.0495344175150218e-5
423,2011-03-31,5.627314607520226e-5
423,2011-06-30,1.1635778991338047e-4
423,2011-09-30,5.445928192355014e-4
424,2009-09-30,0.5444726119103503
424,2009-12-31,0.7086526949418209
424,2010-03-31,0.22503998140114817
424,2010-06-30,5.367959846204805e-4
424,2010-09-30,1.5675088015189366e-4
424,2010-12-31,4.02375037666572e-5
424,2011-03-31,4.888867216894107e-5
424,2011-06-30,1.0308512020655096e-4
424,2011-09-30,5.208097076295893e-4
425,2009-09-30,0.5657712963948507
425,2009-12-31,0.7216503806854706
425,2010-03-31,0.23281583531478448
425,2010-06-30,5.231261493801971e-4
425,2010-09-30,1.247155468182253e-4
425,2010-12-31,3.16357514790362e-5
425,2011-03-31,6.167774006205284e-5
425,2011-06-30,1.2295398878320042e-4
425,2011-09-30,5.747379516215194e-4
426,2009-09-30,0.5533970930544504
426,2009-12-31,0.7078800051182896
426,2010-03-31,0.22312876402768236
426,2010-06-30,5.613638938887107e-4
426,2010-09-30,1.707042701927744e-4
426,2010-12-31,4.154103169146714e-5
426,2011-03-31,5.377253801607353e-5
426,2011-06-30,1.0910075795391267e-4
426,2011-09-30,5.495380036041982e-4
427,2009-09-30,0.5621444119989233
427,2009-12-31,0.7072125291091912
427,2010-03-31,0.22137764022680922
427,2010-06-30,5.879439430553201e-4
427,2010-09-30,1.860306167948931e-4
427,2010-12-31,4.311725635077909e-5
427,2011-03-31,5.925229974321049e-5
427,2011-06-30,1.1579665465408868e-4
427,2011-09-30,5.808390574744144e-4
428,2009-09-30,0.5811635948041297
428,2009-12-31,0.8392018260402381
428,2010-03-31,0.33988004037015496
428,2010-06-30,3.031891823522945e-4
428,2010-09-30,7.302806222196406e-6
428,2010-12-31,5.54463541150794e-6
428,2011-03-31,1.1452604110686617e-4
428,2011-06-30,2.7734326199941407e-4
428,2011-09-30,6.281524719999587e-4
429,2009-09-30,0.565737031821568
429,2009-12-31,0.8212455315402533
429,2010-03-31,0.3242961244238498
429,2010-06-30,3.153597681164002e-4
429,2010-09-30,1.0614473590410056e-5
429,2010-12-31,6.74147687530699e-6
429,2011-03-31,9.304813323779766e-5
429,2011-06-30,2.3502338995519685e-4
429,2011-09-30,5.756749368240366e-4
430,2009-09-30,0.550610440037759
430,2009-12-31,0.8035366379495779
430,2010-03-31,0.309365836372995
430,2010-06-30,3.3080042403995703e-4
430,2010-09-30,1.5566578624503976e-5
430,2010-12-31,8.397930315263503e-6
430,2011-03-31,7.566722215357836e-5
430,2011-06-30,1.9959861031466184e-4
430,2011-09-30,5.302182467491315e-4
431,2009-09-30,0.5357910778953595
431,2009-12-31,0.7860917983705005
431,2010-03-31,0.2950797754031236
431,2010-06-30,3.498975646516814e-4
431,2010-09-30,2.2961079294263575e-5
431,2010-12-31,1.070315780731665e-5
431,2011-03-31,6.171820339443612e-5
431,2011-06-30,1.7013484214000664e-4
431,2011-09-30,4.912539537555341e-4
432,2009-09-30,0.5212851533234992
432,2009-12-31,0.7689262840665511
432,2010-03-31,0.28142648250746577
432,2010-06-30,3.731201632037822e-4
432,2010-09-30,3.396697748725362e-5
432,2010-12-31,1.3931862315066404e-5
432,2011-03-31,5.061837334864392e-5
432,2011-06-30,1.4579491222906863e-4
432,2011-09-30,4.583095206480676e-4
433,2009-09-30,0.5070978413134624
433,2009-12-31,0.7520539553496566
433,2010-03-31,0.2683926789947516
433,2010-06-30,4.010316277426386e-4
433,2010-09-30,5.026825830681956e-5
433,2010-12-31,1.848320561498756e-5
433,2011-03-31,4.1865792832218354e-5
433,2011-06-30,1.2583887928143154e-4
433,2011-09-30,4.3097511406102056e-4
434,2009-09-30,0.4932333077910188
434,2009-12-31,0.7354872464261762
434,2010-03-31,0.25596350403119217
434,2010-06-30,4.34303322865068e-4
434,2010-09-30,7.425950291938328e-5
434,2010-12-31,2.4936804928636267e-5
434,2011-03-31,3.503590902454187e-5
434,2011-06-30,1.0962258820896377e-4
434,2011-09-30,4.0891049804018886e-4
435,2009-09-30,0.4796947391745041
435,2009-12-31,0.7192371635289527
435,2010-03-31,0.24412274774486917
435,2010-06-30,4.737298130830308e-4
435,2010-09-30,1.0929852997090757e-4
435,2010-12-31,3.413254370173125e-5
435,2011-03-31,2.9776915814002488e-5
435,2011-06-30,9.659485215576391e-5
435,2011-09-30,3.918523342413496e-4
436,2009-09-30,0.5751079522005683
436,2009-12-31,0.8174129925085027
436,2010-03-31,0.31876205335510877
436,2010-06-30,3.2469290741180673e-4
436,2010-09-30,1.2058613774784985e-5
436,2010-12-31,6.7643677790428295e-6
436,2011-03-31,9.818660186333223e-5
436,2011-06-30,2.4077378326490563e-4
436,2011-09-30,6.000106058668392e-4
437,2009-09-30,0.5601886490903379
437,2009-12-31,0.8000868917938999
437,2010-03-31,0.30425532367313074
437,2010-06-30,3.405241012340042e-4
437,2010-09-30,1.751218941520361e-5
437,2010-12-31,8.41157686622863e-6
437,2011-03-31,8.015123323803542e-5
437,2011-06-30,2.0476991814531844e-4
437,2011-09-30,5.528009284555097e-4
438,2009-09-30,0.5455580608982451
438,2009-12-31,0.7830149065275689
438,2010-03-31,0.29036754661415953
438,2010-06-30,3.5996828567199e-4
438,2010-09-30,2.5568253024301716e-5
438,2010-12-31,1.0694510727243037e-5
438,2011-03-31,6.561161228777406e-5
438,2011-06-30,1.7474472274535248e-4
438,2011-09-30,5.12180100950871e-4
439,2009-09-30,0.5312224607959894
439,2009-12-31,0.7662113676414031
439,2010-03-31,0.27708762698667877
439,2010-06-30,3.834800422413268e-4
439,2010-09-30,3.743104852948053e-5
439,2010-12-31,1.3878308135156505e-5
439,2011-03-31,5.398667219656771e-5
439,2011-06-30,1.4986974680261629e-4
439,2011-09-30,4.77672506536777e-4
440,2009-09-30,0.5171871768947258
440,2009-12-31,0.7496893087380844
440,2010-03-31,0.2644028060362592
440,2010-06-30,4.1160268231267387e-4
440,2010-09-30,5.481726205857867e-5
440,2010-12-31,1.8346300923789644e-5
440,2011-03-31,4.477357378654096e-5
440,2011-06-30,1.2941052572093626e-4
440,2011-09-30,4.4886234776311265e-4
441,2009-09-30,0.5034566105979987
441,2009-12-31,0.7334604519682051
441,2010-03-31,0.25229887732637835
441,2010-06-30,4.449805968622825e-4
441,2010-09-30,8.014371002437443e-5
441,2010-12-31,2.46523132952234e-5
441,2011-03-31,3.754478984756187e-5
441,2011-06-30,1.1272538899230118e-4
441,2011-09-30,4.2540033794031195e-4
442,2009-09-30,0.4900342601344533
442,2009-12-31,0.7175352056569051
442,2010-03-31,0.24076039850137892
442,2010-06-30,4.843731210345336e-4
442,2010-09-30,1.1676749502883162e-4
442,2010-12-31,3.359483009775051e-5
442,2011-03-31,3.1943930092287146e-5
442,2011-06-30,9.926291160035641e-5
442,2011-09-30,4.070107131904085e-4
443,2009-09-30,0.5695678035404441
443,2009-12-31,0.7968664297514216
443,2010-03-31,0.2995130381244404
443,2010-06-30,3.5240306229102146e-4
443,2010-09-30,1.980902601311875e-5
443,2010-12-31,8.520005399731707e-6
443,2011-03-31,8.52520874792752e-5
443,2011-06-30,2.1090905582657498e-4
443,2011-09-30,5.7787053163707e-4
444,2009-09-30,0.5551278823662227
444,2009-12-31,0.7801549847702989
444,2010-03-31,0.2860033780099153
444,2010-06-30,3.7229496221114595e-4
444,2010-09-30,2.8624871190537966e-5
444,2010-12-31,1.0804980008632214e-5
444,2011-03-31,7.006773282470635e-5
444,2011-06-30,1.8025541497182802e-4
444,2011-09-30,5.355328536720654e-4
445,2009-09-30,0.5409655782923162
445,2009-12-31,0.7637015706951694
445,2010-03-31,0.27307780605210863
445,2010-06-30,3.9621472194832e-4
445,2010-09-30,4.146782359426163e-5
445,2010-12-31,1.3977193834721508e-5
445,2011-03-31,5.786786089006179e-5
445,2011-06-30,1.547844136917477e-4
445,2011-09-30,4.994082351510361e-4
446,2009-09-30,0.5270863193155373
446,2009-12-31,0.7475184530524583
446,2010-03-31,0.2607240826880719
446,2010-06-30,4.246882298893554e-4
446,2010-09-30,6.009284302634167e-5
446,2010-12-31,1.8407904737484785e-5
446,2011-03-31,4.814903669455398e-5
446,2011-06-30,1.3376731909323883e-4
446,2011-09-30,4.6907641472987037e-4
447,2009-09-30,0.5134946829696498
447,2009-12-31,0.7316166904833684
447,2010-03-31,0.2489286417869943
447,2010-06-30,4.583362970065054e-4
447,2010-09-30,8.694609326127735e-5
447,2010-12-31,2.4630618942092135e-5
447,2011-03-31,4.0481027567393444e-5
447,2011-06-30,1.1656524401263997e-4
447,2011-09-30,4.4418073221960355e-4
448,2009-09-30,0.5001944148124378
448,2009-12-31,0.7160061319820872
448,2010-03-31,0.23767678311689
448,2010-06-30,4.978872916165659e-4
448,2010-09-30,1.2539345948424415e-4
448,2010-12-31,3.34104217705987e-5
448,2011-03-31,3.450309255382707e-5
448,2011-06-30,1.0262687896158993e-4
448,2011-09-30,4.244349039917896e-4
449,2009-09-30,0.5644989968351453
449,2009-12-31,0.7774979269920861
449,2010-03-31,0.28195963165741483
449,2010-06-30,3.867619199716382e-4
449,2010-09-30,3.217543718123137e-5
449,2010-12-31,1.102789062708706e-5
449,2011-03-31,7.511753078667315e-5
449,2011-06-30,1.8666504708135038e-4
449,2011-09-30,5.613726553178499e-4
450,2009-09-30,0.5505122514020258
450,2009-12-31,0.7613831584070297
450,2010-03-31,0.2693706204962401
450,2010-06-30,4.1119596999795744e-4
450,2010-09-30,4.612584650822061e-5
450,2010-12-31,1.4218749192440843e-5
450,2011-03-31,6.22933565963678e-5
450,2011-06-30,1.6053912387490164e-4
450,2011-09-30,5.235763910259935e-4
451,2009-09-30,0.5367922642592906
451,2009-12-31,0.7455280096857995
451,2010-03-31,0.25733130389379866
451,2010-06-30,4.401439314696656e-4
451,2010-09-30,6.614577549538041e-5
451,2010-12-31,1.8653502514046853e-5
451,2011-03-31,5.20235165980848e-5
451,2011-06-30,1.3891074068116176e-4
451,2011-09-30,4.916750810804297e-4
452,2009-09-30,0.5233437379996162
452,2009-12-31,0.7299429207932517
452,2010-03-31,0.24582873859288348
452,2010-06-30,4.7420583168228516e-4
452,2010-09-30,9.471651840396866e-5
452,2010-12-31,2.4849966236264975e-5
452,2011-03-31,4.387540273761756e-5
452,2011-06-30,1.2114410130821991e-4
452,2011-09-30,4.65306238484467e-4
453,2009-09-30,0.5101706094272448
453,2009-12-31,0.71463721713998
453,2010-03-31,0.23484893902824436
453,2010-06-30,5.14082604289518e-4
453,2010-09-30,1.3522037680697491e-4
453,2010-12-31,3.354655820193066e-5
453,2011-03-31,3.748421567128566e-5
453,2011-06-30,1.066883647371873e-4
453,2011-09-30,4.4417480053185866e-4
454,2009-09-30,0.559861544662814
454,2009-12-31,0.7592433271367391
454,2010-03-31,0.26594191999289724
454,2010-06-30,4.2832322788484894e-4
454,2010-09-30,5.145759554456171e-5
454,2010-12-31,1.4596925603693327e-5
454,2011-03-31,6.729819752571172e-5
454,2011-06-30,1.6714048047053616e-4
454,2011-09-30,5.502451966572621e-4
455,2009-09-30,0.5463033910563585
455,2009-12-31,0.7437055378010147
455,2010-03-31,0.25420143246423865
455,2010-06-30,4.578557492465413e-4
455,2010-09-30,7.303110324329838e-5
455,2010-12-31,1.9073498689376264e-5
455,2011-03-31,5.6432166059691596e-5
455,2011-06-30,1.4484883622396734e-4
455,2011-09-30,5.167256165548582e-4
456,2009-09-30,0.5330014339668592
456,2009-12-31,0.7284270446691654
456,2010-03-31,0.24297719515524696
456,2010-06-30,4.924582492437859e-4
456,2010-09-30,1.0350973225436575e-4
456,2010-12-31,2.5295226372195915e-5
456,2011-03-31,4.776271936908197e-5
456,2011-06-30,1.264707117581825e-4
456,2011-09-30,4.888420083982398e-4
457,2009-09-30,0.51995975290872265
457,2009-12-31,0.713416682717203
457,2010-03-31,0.23225590840659605
457,2010-06-30,5.328071620426708e-4
457,2010-09-30,1.46298219008349e-4
457,2010-12-31,3.3979561036715594e-5
457,2011-03-31,4.092134981789105e-5
457,2011-06-30,1.1145609410524997e-4
457,2011-09-30,4.6629213224893667e-4
458,2009-09-30,0.5556192500174739
458,2009-12-31,0.742039481753479
458,2010-03-31,0.25131341918552974
458,2010-06-30,4.777321607410147e-4
458,2010-09-30,8.080711871826328e-5
458,2010-12-31,1.96622325636169e-5
458,2011-03-31,6.141353271653656e-5
458,2011-06-30,1.5159514350885132e-4
458,2011-09-30,5.443031511695207e-4
459,2009-09-30,0.54246666110934
459,2009-12-31,0.7270578504839544
459,2010-03-31,0.2403539492792282
459,2010-06-30,5.129877204209655e-4
459,2010-09-30,1.1338399852366242e-4
459,2010-12-31,2.595654221795726e-5
459,2011-03-31,5.218140505940512e-5
459,2011-06-30,1.3255953701398556e-4
459,2011-09-30,5.148620235054641e-4
460,2009-09-30,0.5295600442132075
460,2009-12-31,0.7123336376318274
460,2010-03-31,0.22987856696392248
460,2010-06-30,5.539374750302595e-4
460,2010-09-30,1.586811474993395e-4
460,2010-12-31,3.469294656049768e-5
460,2011-03-31,4.4852401931624244e-5
460,2011-06-30,1.1694478196624005e-4
460,2011-09-30,4.908585545237672e-4
461,2009-09-30,0.5517393527254613
461,2009-12-31,0.725824956732202
461,2010-03-31,0.23794068458034712
461,2010-06-30,5.35707043428649e-4
461,2010-09-30,1.2439989849173392e-4
461,2010-12-31,2.6828282723304903e-5
461,2011-03-31,5.7173136503929e-5
461,2011-06-30,1.3942982079312812e-4
461,2011-09-30,5.434475043815786e-4
462,2009-09-30,0.5389707826854633
462,2009-12-31,0.7113780190369796
462,2010-03-31,0.22769946421623505
462,2010-06-30,5.773712794938197e-4
462,2010-09-30,1.724259568549909e-4
462,2010-12-31,3.567596720380211e-5
462,2011-03-31,4.931878011685743e-5
462,2011-06-30,1.2317418198694253e-4
462,2011-09-30,5.179539358423196e-4
463,2009-09-30,0.548192199979105
463,2009-12-31,0.7105405346719127
463,2010-03-31,0.22570267540056438
463,2010-06-30,6.030220476403419e-4
463,2010-09-30,1.8759073662413667e-4
463,2010-12-31,3.692247497923938e-5
463,2011-03-31,5.436504912395718e-5
463,2011-06-30,1.301682709428151e-4
463,2011-09-30,5.476648061417508e-4
464,2009-09-30,0.5600348181445658
464,2009-12-31,0.8285034142493671
464,2010-03-31,0.3317245340173951
464,2010-06-30,3.4033527085760066e-4
464,2010-09-30,1.1671142736612615e-5
464,2010-12-31,5.8421646915688255e-6
464,2011-03-31,9.868822985152738e-5
464,2011-06-30,2.913504411122693e-4
464,2011-09-30,5.860967411304081e-4
465,2009-09-30,0.544540567798522
465,2009-12-31,0.810178673689695
465,2010-03-31,0.3161200641489698
465,2010-06-30,3.5780810563245465e-4
465,2010-09-30,1.7141357679264622e-5
465,2010-12-31,7.260778723437681e-6
465,2011-03-31,7.970324422603876e-5
465,2011-06-30,2.4720809724454267e-4
465,2011-09-30,5.370344755654218e-4
466,2009-09-30,0.5293739244685349
466,2009-12-31,0.7921282721954913
466,2010-03-31,0.30119932344273825
466,2010-06-30,3.794288212425505e-4
466,2010-09-30,2.5341614168295878e-5
466,2010-12-31,9.25559126707926e-6
466,2011-03-31,6.452470076960147e-5
466,2011-06-30,2.1044060610086798e-4
466,2011-09-30,4.950356684050813e-4
467,2009-09-30,0.5145413956908148
467,2009-12-31,0.7743692253514444
467,2010-03-31,0.2869505587191063
467,2010-06-30,4.057476887154644e-4
467,2010-09-30,3.759826441802905e-5
467,2010-12-31,1.2079423123963137e-5
467,2011-03-31,5.249782575853075e-5
467,2011-06-30,1.8003091359740568e-4
467,2011-09-30,4.5955984516259357e-4
468,2009-09-30,0.5000483361435186
468,2009-12-31,0.7569169781382213
468,2010-03-31,0.2733599136189202
468,2010-06-30,4.374267369778805e-4
468,2010-09-30,5.583193149771827e-5
